"text","link","reply","class"
"Listening to the original after listening to a nightcore version is just disappointing  getscared",0,0,1
"I can tell",0,1,1
"seeing as that was so popular 40lbs of Butternut Squash I just LOVE Thanksgiving",1,1,1
"at least you aren't judgmental",0,1,1
"40 years wow I'm sure he will learn his lesson and if he gets out he won't try again  StupidJudge GiveLifeSentence",0,1,1
"Shocked I'm absolutely shocked",1,0,1
"Exactly My original post would've been better if I'd addedMuch different than any other day",0,1,1
"Thanks for the help",0,0,1
"hurray for spending 806 on apps and sending scores",0,0,1
"I have no Apple product you think I can buy your leather I don't want to embarass you with my no hipster's shit",0,1,1
"Yeah but Nancy Pelosi explained they had to pass the bill for us to know what was in it",0,1,1
"at its best on AamirKhan Intolerance issue D",1,0,1
"Making friends with the neighbours",0,0,1
"That makes me feel alot better",1,0,1
"But you know racism is dead and cops are just doing their job",1,0,1
"is a grand bit of brilliance that heretofore escaped all of the rest of us  Thanks Sally YR the best",1,1,1
"Drone Shopping FAA Rules May Hover Over Holidays",1,0,1
"so bizarre I wonder if this will gain him points among the GOP base Support from the new atheists",0,1,1
"Great start to my day",0,0,1
"I'm just waiting for your text Can't wait   you should know by now I don't like being told what to do",0,0,1
"Crazy fact  before the invention of the firearm there was no war or murder",0,0,1
"Plenty of people suffering from poverty But keep spending on Trident because that'll solve all issues",0,0,1
"rob is so nice  sweet to me",0,0,1
"R Kelly finna feed the streets with 40 more Trapped in the Closets",0,0,1
"All hail my great and fair country Italy",0,0,1
"Good job Europe listen to these Republicans  let's create another ISIS smh  when will we learn",1,0,1
"I can defo relate to these thanksgiving tweets  xD",0,0,1
"Colour me shocked Quebec is ripe with corruption",1,0,1
"clarifies relocation of PR residents not mandatory So that's good right",1,0,1
"Hey The Left knows a TON about the Constitution All of it wrong but still",0,1,1
"I too want to stand with him But tomorrow I have office so I have to sleep now",0,1,1
"Loving having a broken phone",0,0,1
"absolute and perfect  Splendid IStandWithAamirKhan Gosh y r ppl behaving lyk retards by misunderstanding AamirKhan",0,1,1
"FbAbToHas Tee hee aamirkhan  Amul u r deliciously wicked  smilesmilesmile humour blackhumour  fi",1,0,1
"Sexists  slut shamers suxh quality people tho",1,0,1
"guess what Assange tweeting ONLY pro Putin when here for once the Wrong action is by Russia ClapClap",0,1,1
"yeah but someone could of dubbed the song over the video and then video shopped him singing the lyrics  Not that hard",0,1,1
"It's a lot like lutely nothing then 2 turn up at the same time Really exciting",1,0,1
"This day just gets better and better and better  OverIt",0,0,1
"Well they need their  to murder little innocent babies after all   PP sues Texas to save funding",1,0,1
"Can't wait for the Christmas holidays Oh wait I'll have to work every day studentlife",0,0,1
"I'm so angry that these plain red ornaments don't have snowflakes on them starbuckschristmas",1,0,1
"Always so happy to facilitate my friend's arguments   StopNow",0,1,1
"what are u googling anyway All the answers are in your silly book of fairytales  youarestupid",0,1,1
"Last teaching hours are dooooooooooooonnnne Now I can spend time with my first love writing  beenaslice gradproblems",0,0,1
"yes it's lack of rivers mobility that's holding the chargers back Let's go get kaepernick dumbass",0,1,1
"Finally Invading Syria     Are WeISIS",1,0,1
"Same Vicks same",1,0,1
"A look into 2016 digitialtransformation is going mainstream Surprise",1,0,1
"So glad that Obama gives his ok really means a lot",0,1,1
"Day two of a monster headache But work Ugh Yesterday was a blast This should be fun",0,0,1
"Because we have to see what Johnny is",0,1,1
"yeah Bc that's the only thing he's ever done that's questionable",0,1,1
"Omg jack grealish went out and partied like a normal 20 year old what a terrible person dailymail avfc",0,0,1
"Awesome",1,0,1
"Creative is really listening to its fans It's finally giving us that Jack Swagger v Alberto Del Rio feud we all wanted",0,0,1
"better question did Holm win because her appearance is slightly more transcendent",0,1,1
"Ah the engaged tone from   customer care line  It is so welcoming",0,0,1
"Because messing with the blueprint for an incredibly complicated living organism is a great idea  NOGMO",1,0,1
"High scoring epic battle with Dez Nuts but in the end I reign supreme  fantasy football",1,0,1
"it's evident in the last 1000 years of middle eastern history",0,1,1
"Yes I just shorted Amazon Disruptor",0,1,1
"This some tough talk by Obama",0,0,1
"True story",1,0,1
"Funny Chinese Men's TShirt Available Via AMAZON",1,0,1
"Here it is  Pls do rt so that people find it helpful AamirKhan",1,0,1
"3 3 ok enough mushiness timeforsarcasmagain  sarcasticenglishmajor",0,1,1
"thanks DSWD for making my job easier",0,0,1
"It's amazing how many drivers skilled with Nightvision whilst driving without lights we have on our streets",0,0,1
"here come subject matter experts with very pointed arguments Lol",0,1,1
"Sure Neil is happy he doesn't have to pay it  nobodycares cdnpoli",1,0,1
"Can't say I like the Louisville Bats' new logo What I can say however is that I ABSOLUTELY LOVE IT",1,0,1
"just having some fun with it Guess I should  next time",0,1,1
"RT Ripleak Just another easy hot job  ripleak roof roofer roofleak roofing roofrepair",1,0,1
"tore yet",0,0,1
"I love when you take a pic of something and tweet it and then it doesn't actually post for over 12 hours  wtf",0,0,1
"Pyschopathic behaviour that WILL escalate to humans TrueStoryA ban on keeping pets should sort it",1,0,1
"WWIII in trends Nice WWIII",0,0,1
"Just another easy hot job  ripleak roof roofer roofleak roofing roofrepair",1,0,1
"build it bigger Bigger It's not big enough Need more",0,1,1
"You mean this administration didn't FixTheVA What a shock  Veterans Military",1,0,1
"White supremacists shot 5 ppl at a peaceful protestthink some of u r rightwe should keep out the Syrian refugeesfor their safety",0,0,1
"You scare me so much dude",0,0,1
"Dang that wasn't even close I mean what",0,0,1
"so your saying it's an easy double",0,1,1
"You mean they didn't do this already",0,1,1
"This is why i love Twitter  at its finest The Ross  Rachel tweet was genius",1,0,1
"Never saw this coming after a spectacular performance by the men in stripes last night",1,0,1
"don't worry They are reasonably priced",1,1,1
"I see all this construction and it makes me sad perhaps they'll pave over the entire planet someday progress",0,0,1
"Let's see how fun this day shift is  saveme",0,0,1
"My bestfriend said I dont look gay I mean I thought my gay vibes just radiated into the air so everyone knew but I guess not /",0,0,1
"Remember it's not terrorism if white men are the perpetrators",1,0,1
"the white guy is the racist He shouldn't be proud to be white",0,1,1
"I don't see Illinois or Maryland at the top of the list Thot ppl would be lining up 4 those jobs",0,1,1
"that's going to bode well for her later on in her life",0,1,1
"he's seems a little timid and scared to make contact",0,1,1
"Hitting some junk in da trunk fitness weightloss comedy  legday",1,0,1
"Would I like to have the tire patched for free Or drop 245 on 2 new tires Hmmmm Tough decision right before Christmas",0,0,1
"This trend IStandWithAamirKhan is like I want Rahul Gandhi as PM",0,0,1
"For sure Americans going to have Turkey in this ThanksGiving it sounds that Russian will have Turkey as wellKurdistan  LOL",0,0,1
"tell him thanks for scheduling more conference games for the MVFC",0,1,1
"The most wonderful time of the year  yyc calgary winter wintersucks",1,0,1
"But John Georgia was 5 yards away from a national championship",1,0,1
"Turkey has shown great sense in improving the security of the European Union  Welcome to the EU  peace love",0,0,1
"ParisAttacks What can I say The Syrians are everywhere",1,0,1
"how sweet Get well soon",0,1,1
"Weep with those who weep Unless of course they dont agree with your particular strain of Theology",0,0,1
"yeah cause the people if Baltimore are looking to give these officers a fair trial",0,1,1
"Thanks CBC you're the best",0,0,1
"Love it when someone's bag pretty much knocks me off the train when I'm trying to get on",0,0,1
"I'm very sorry I'll practice my witty retorts in future so that ur more entertained",0,1,1
"this is one of the ones I used I cracks me up They're so patient w/ pix P",1,1,1
"that must be the toughest/ longest pregnancy EVER",0,1,1
"About to hit the  collection preview wearing their Not yet famous tshirt I love ironic shirts irony  fbloggers",0,0,1
"Thank god Three more and we'll finally be rid of these pesky white rhinos sad whiterhino sandiegozoo",1,0,1
"Yes we're all rejoicing over that aren't we",0,1,1
"2mention wasted time on dance routine Castle but oh wait it's a comedy  No CB conversation",1,1,1
"Absolutely shocked that step count accuracy of the MicrosoftBand 2 is atrocious  Don't count on it being fixed",0,0,1
"Sarah is our writ prof for next semesterFor your next assignment you'll be attending an authors festival in Halifax LIKE BRUH",0,0,1
"No school today so it's minecraft day Minecraft games toys videos music Yay",0,0,1
"of course In a global connected world crossing airspace is a terrible crime worth killings pilots  genevaconvention",0,1,1
"because scope and listerment are both mouthwashes",0,1,1
"So you hold a warm Starbucks cup in your hands to keep warm  You're buying into their plan sheeple",0,1,1
"V will comment criticise and malign his image Bcause he said India is becoming intolerant We r tolerant  Aamir India tolerance",0,0,1
"so basically he used math and is a math geek Where's the skill in that",0,1,1
"Complaint filed against Aamir Khan for intolerant comments I'm sure it's got nothing to do with him being a Muslim AamirKhan",0,0,1
"A lot of people here today",0,0,1
"How abt Metrojet  Egypt",0,1,1
"Oh my word erday I had a bad hair  was the Israeli's fault too",1,1,1
"When the India media is freaking out because amirkhan said he wants to leave India Omg who is going to make all these movies",0,0,1
"Other than having to dodge everyone else made it to work okay Why do you buy an SUV if you won't use it properly  yegtraffic",0,0,1
"Well IStandWithAamirKhan because he is tolerant enough to give loose statements people who are reacting are Intolerant",0,0,1
"Because she is a woman and fact checking would be sexist and oppressive  HillaryForPrison DeathByDemocrat",0,1,1
"People talking about World War III Mental It's ok though because there's been 36 CoD games since the last WW ppl are prepared",0,0,1
"always a good sign when the talking stops",1,0,1
"AamirKhan is definitely worlds greatest actor who believes in method acting as he always stays in character Intolerance",0,0,1
"Admin admin Oh the joys",0,0,1
"I seriously should make a TV show My life is so fucking cool",0,0,1
"well you have to shelter in place",0,1,1
"women like that usually get nowhere in life but hey its ok its a tvshow am i right  Castle",0,0,1
"great  crossingfingersforlucaya",0,1,1
"NoPro  Regular People Stunts oh snap   keepinItreal",1,0,1
"well the holidays are coming up",0,1,1
"I didn't know people where still banting lchf The Trial and Tribulations of Tim Noakes  Daily Maverick",1,0,1
"After seeing this I guess I can also sow someone's hand back together",1,0,1
"Twitter poll feature is really good  Recursion",0,0,1
"Thank you to all my followers now I have surpassed 10 followers",1,0,1
"NO NO NO  It's east coast baby",0,1,1
"So the yearbook company widened my chin by about 30MRA YesAllMen",1,0,1
"The research is from  and  therefore it is perfect",1,0,1
"Derek Carr is not the answer at quarterback for Oakland He had a bad game Sunday so they need to bench him",0,0,1
"I misplaced my sarcastic violin for moments like this But please imagine me grinding away a sad song on it",0,1,1
